id,game_id,name,storyline,first_release_date,follow_count,hype_count,critic_rating_value,critic_rating_count,user_rating_value,user_rating_count
134305,23094,Pocket Fighter,NULL,1997-05-06 00:00:00.000,3,NULL,NULL,NULL,81.1659,13
134428,140649,Disney's Hercules,NULL,1997-06-20 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
134571,26,X-COM: Apocalypse,"Half a century after the end of the second X-COM campaign, the last battle of T'leth has severely damaged Earth's biosphere. As a result, several self-contained Megalopolis-type cities were proposed to provide habitation for humanity. The game follows Mega-Primus, the first of these cities, built over the ruins of Toronto, Canada. Meanwhile, the off-world colony of Mars is exploited by the Elerium mining corporation, Solmine, and oppressed by MarSec (MARs SECurity).    The alien threat in the game is presented by a new race of organic, extradimensional aliens that initially seem to have no relation to the aliens of the previous two games, though later missions set in the aliens' home dimension reveal they have enslaved Sectoid survivors. These new aliens attack the city through tetrahedron-shaped teleport gates. The player must find out how to send their own aircraft, along with X-COM agents, through these gates without being destroyed and take the war to the aliens. Apocalypse has 14 races of alien beings including Anthropods, Brainsuckers, Hyperworms, Megaspawns, and Micronoids. Each race has various strengths and weaknesses, and some races are dependent on other races. The ""alien life cycle"" plays a crucial role in the game.    The player is exposed to this ""alien life cycle"" through research and more importantly the lower level alien attacks during specimen gathering combat. Primarily the attack of the weaponized alien the Brain-Sucker which attacks individuals after landing from a pod launcher utilized by alien foot soldiers. The Brain-Sucker hatches and attacks the nearest individual by jumping on their head and seemingly injecting something into them through the mouth and dying immediately after the attempt.    The life cycle later takes a mysterious turn as it shows no connection between the lower alien forms and higher alien forms. Eventually, however, it is found the leaders of the invasion are the Micronoids, a race of sapient single-celled organisms that live in the bloodstreams of the other aliens; the ultimate goal of the invasion is to inject Micronoids into the bloodstreams of important figures, allowing them to control Mega-Primus through psionic domination of their hosts. The player is eventually tasked with invading the aliens' homeworld and destroying their side of the gate as the only way to stop the Micronoid infestation.",1997-06-30 00:00:00.000,4,NULL,NULL,NULL,71.6273,10
134911,171031,Magical Drop III: Toretate Zoukangou!,NULL,1997-06-20 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
134972,73633,Pharaoh's Ascent,NULL,1997-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
135243,78765,Falcom Classics,NULL,1997-11-06 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
135477,14060,F-16 Fighting Falcon,NULL,1997-04-05 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
135713,2980,Pocket Bomberman,Sunlight has been stolen from Bomberman's world and in order to regain the light our hero must venture through each zone and ultimately defeat the evil that awaits him atop the mountain.,1997-12-12 00:00:00.000,1,NULL,NULL,NULL,76.0000,2
135836,14451,Pacific General,NULL,1997-06-30 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
135933,49097,Bugs Bunny Collection,NULL,1997-12-19 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
135976,132135,The Lost World: Jurassic Park,NULL,1997-09-10 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
136022,45165,Barbie: Magic Hair Styler,"Players could cut and style Barbie, Kira, Christie, or Teresa's hair, as well as regrow hair with a specific lengthening tool. They could also apply makeup including eyeshadow, lipstick, blush or ""fake"" tattoos. Application of makeup is limited to appropriate areas for makeup and using offbeat colors can trigger a ""that looks weird"" response from the game.    Players could also add jewelry and thematic accessories. At the end of the styling session players can be ""treated to a video of your model at her special event -- wearing the look you've created for her."" Accessories meant to go with a certain career are limited to nurse, fireman, gym coach, or construction worker.",1997-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
136056,8931,Earth 2140,NULL,1997-05-01 00:00:00.000,2,NULL,NULL,NULL,50.0000,2
136294,1501,Front Mission Alternative,NULL,1997-12-18 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
136410,8336,Ghost in the Shell,NULL,1997-07-17 00:00:00.000,2,NULL,NULL,NULL,78.9330,6
136891,2234,Sentient,NULL,1997-12-31 00:00:00.000,NULL,NULL,50.0000,1,NULL,NULL
136909,40734,Oystron,NULL,1997-02-15 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
137429,68788,Chaos Island: The Lost World - Jurassic Park,NULL,1997-10-30 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
137662,219,MDK,NULL,1997-01-01 00:00:00.000,29,NULL,NULL,NULL,77.6781,80
137667,39463,Neo Bomberman,NULL,1997-05-01 00:00:00.000,NULL,NULL,NULL,NULL,89.5748,7
137815,72905,The Super Dimension Fortress Macross: Do You Remember Love?,NULL,1997-06-06 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
137868,43714,NCAA Football '98,NULL,1997-10-21 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
137896,45462,Bulk Slash,NULL,1997-07-11 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
138110,71516,Hollywood Monsters,"Two journalists, Sue Bergman and Ron Ashman, are the protagonists of the game. The two work for a Los Angeles newspaper called The Quill but dislike each other and are bitter rivals. In the introductory scene we see the Quill editor telling Ron about a ""Monsters' Ball""—a social event where all the Hollywood movie monsters have a big party at the mansion of Otto Hanover, a film producer. The editor stresses that The Quill must cover the event because it is too important to miss. Ron is not enthusiastic, but when Sue comes in Ron tells the editor how important it is that The Quill sends its best reporter and that he is the only one capable of accomplishing the task. This has the expected effect: Sue proclaims that she is the best journalist The Quill has and that there is no way Ron could do a decent job. Sue then proceeds to the Hanover mansion in her little sports car.",1997-12-31 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
138141,50924,Sonic & Knuckles Collection,NULL,1997-04-20 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
138551,12428,The Feeble Files,NULL,1997-12-31 00:00:00.000,2,NULL,NULL,NULL,NULL,NULL
138857,3424,Blast Corps,NULL,1997-03-21 00:00:00.000,6,NULL,90.0000,1,75.1795,23
139133,932,Warlords III: Reign of Heroes,"Hordes of undead have overrun the Selentine Empire, leaving utter devastation and chaos in their wake. Now, powerful Warlords arise to contend for power and build a new empire. Zombies, skeletons, and other unspeakable beings battle against heroes, warriors, and mercenaries representing humankind’s last hope.    In Warlords III: Reign of Heroes, the player is in command of mighty armies, led by Heroes who have been endowed with unique military qualities. Through a use of superior military force, and the discovery of abilities that will enhance the attack and defense values of Heroes and those armies traveling with them, the player must crush all opponents on the map until none but his own are left standing.",1997-10-08 00:00:00.000,4,NULL,NULL,NULL,83.6876,7
139405,146785,Shin Megami Tensei: Devil Summoner Digital Collection,NULL,1997-04-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
139454,16315,Skipper and Skeeto: The Great Treasure Hunt,NULL,1997-12-31 00:00:00.000,2,NULL,NULL,NULL,NULL,NULL
139696,44770,Rurouni Kenshin: Juuyuushi Inbou Hen,NULL,1997-12-19 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
139710,70332,Young Dilbert Hi-Tech Hijinks,NULL,1997-10-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
139720,8463,Beavis and Butt-head: Screen Wreckers,NULL,1997-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
141101,3485,Extreme-G,Extreme-G is set in the distant future where Earth is reduced into a wasteland. From their new-found planet the human colonists watch their remote controlled bikes wreak havoc through their ancient cities and fight their way to determine which racer manages to qualify.,1997-09-30 00:00:00.000,5,NULL,NULL,NULL,60.4470,17
141831,45065,Tennis Arena,NULL,1997-11-05 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
142123,980,Grand Theft Auto,"As an aspiring young thug, your mission in this video game is to perform odd jobs for the mob, picking up points along the way by committing random crimes ranging from auto theft to hit-and-runs to murder.",1997-10-21 00:00:00.000,112,NULL,80.0000,1,75.6435,344
142242,39299,Strikers 1945 II,NULL,1997-12-31 00:00:00.000,NULL,NULL,74.0000,1,83.0000,3
142551,4144,Armored Core,"In the presumably distant future, the vast majority of Earth's population is wiped out by a cataclysmic war known as the Great Destruction. The harsh conditions that result force the few remaining survivors to live underground for fifty years, during which time corporations come to power. The two largest corporations, Chrome and Murakumo Millennium, constantly battle each other for supremacy, causing significant strife among the populace. However, the competition provides endless opportunities for the Ravens, mercenaries who exist independently of the corporations. You, the protagonist, pilot an armored core (AC), which is a giant mecha robot.",1997-07-10 00:00:00.000,5,NULL,NULL,NULL,74.5276,12
142900,191239,Tabboz Simulator,NULL,1997-03-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
143073,148222,Kaitou Saint Tail,NULL,1997-07-18 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
143663,49038,Mole Mania,NULL,1997-03-01 00:00:00.000,1,NULL,NULL,NULL,86.0565,7
144418,78087,Aa! Megami-sama,NULL,1997-12-12 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
144507,78912,HacX,"Okay. So you're going along, minding your own business, which just happens to be hacking into other people's databases, when your latest hack, some hi-tech company, catches you on-line and sends over some government jerk to arrest you. Mother said there'd be days like this. You broke a few national and international laws. So what's the big deal?! Hacking is what hackers do! But seems like you hacked into the wrong database this time. Ultra-secret and all that. Genemp Corporation. Some biotech something or other. Database called itself GENIE. Something peculiar in that. Awfully sophisticated database. Especially if it caught you in the middle of hacking, and you're the best, it's eerily sophisticated. Like it can actually think, or something.  So they send you packing… to the federal pen. For the rest of your natural life. No computer, no gear, nothing. Total drag. Cement and bars, and the other guys inside aren't exactly your average beefcakes. They catch a glance at your cyber-jockey derrière and get a wet gleam in their eye. So what you do for the next twelve months is hit the weight room--hard and fast! You pump iron like your life depended on it--and it does. You learn to sleep with one eye open. Punching the heavy bag becomes your breakfast; tae-kwon-do your lunch, and for dinner… well, you gotta eat sometime. And practice? Plenty. 'Cause these boys got a gleam in their eyes that won't go away. But how you've changed! Over once scarecrow arms, muscles wrap tight and heavy, and you've got a fu-kick that makes the boys call you ""Sir"". Before you were just an average pencil-necked geek, now you could grace the front of Muscle and Guns Magazine. And just in time, too.  Because one day you return to your cell to find a tight-lipped, little man in a black suit with a bad haircut. Won't give his name, but says he's a Government Agent with the Subcommittee. Which subcommittee? The Subcommittee. The guy's a regular riot; just one clown shy of a circus. But you listen, 'cause heck, you've got all the time in the world.  And so he tells a tale… of world-wide communication blackouts, computer network shutdowns at governmental and military installations, international stock market crashes, and what might seem unbelievable… armies of cannibal zombies roaming the globe, laying waste to everything in their path! Nothing fancy, just your everyday global chaos. The President has declared martial law, but they've lost contact with parts of the armed forces, and some of these rogue military units are assaulting urban centers. The country is being decimated!  And you thought you had it rough! So, why tell you? Because you're the best Hacker in the business. And they think they know who's behind this weirdness--a consortium of powerful, international hi-tech conglomerates, but they can't get close enough to be certain. So far every government agent they've sent in has yet to return. They need you to infiltrate these corporate databases and find out what's going on. What's more, they want to surgically install a military-grade Genemp Microtel into your frontal cerebral lobe. A what, where? A new, experimental cyber device that allows you to cyberleap from one terminal to another using cyberspace as if it were a taxicab.  So what's in it for you? You get to keep the Microtel and have lunch with the President. You laugh, 'cause you've heard better offers from the guys with the gleam in their eyes. Oh, he adds, there's $20 million in gold. Suddenly you feel patriotic. Ah, why not?  There's only one hitch to getting the gold, the Agent says. What? You gotta stay alive.",1997-09-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
144611,84256,Magic: The Gathering - Battlemage,NULL,1997-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
145158,20135,Big Bass World Championship,NULL,1997-12-17 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
145503,238,Riven: The Sequel to Myst,"Pick up where Myst left off, and plunge into a deceptively beautiful world cursed by bewildering defects and a powerful overseer. Every shadow hides a secret, and appearances might not be what they seem. Atrus needs you once again – to untangle the truth about Riven and help him free his beloved wife Catherine. You must search, explore, and draw on your intellect and intuition to discover the truth about this troubled land and its inhabitants. Let Riven become your world, before the entire world is lost.",1997-10-31 00:00:00.000,17,NULL,NULL,NULL,84.7205,53
145737,139312,Defiance,NULL,1997-10-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
145895,45209,Treasures of the Deep,NULL,1997-08-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
146184,146620,Final Fantasy VII International,NULL,1997-10-02 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
146289,154988,Battleship,NULL,1997-01-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
146373,71710,Have a N.I.C.E. day!,NULL,1997-12-31 00:00:00.000,NULL,1,NULL,NULL,NULL,NULL
146548,2494,Lands of Lore: Guardians of Destiny,NULL,1997-09-29 00:00:00.000,4,NULL,NULL,NULL,80.8424,5
146615,131183,Dilbert's Desktop Games,NULL,1997-09-30 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
146652,2617,The Settlers II: Gold Edition,"After fighting a losing battle with the raging sea, a brave people find themselves stranded on an apparently uninhabited island, with their ship destroyed. You must lead these survivors and their descendants on a quest for world domination.",1997-08-01 00:00:00.000,22,NULL,NULL,NULL,92.2213,36
146826,14750,Ace Combat 2,"In May of 1997, a number of prominent heads of state in the continent of Usea were away on a diplomatic task with an unknown objective, rumored to be about the impact of the Ulysses 1994XF04 asteroid in a year's time. During this period, a high-ranking military corps, codenamed ""NA-P2700"" staged a coup d'état, rapidly establishing their hegemony over the entire continent. Their quick advancement led them to capture several high-importance areas in each sector, as well as a weapon of mass destruction known as an ""Extra Powerful Cruise Missile"". As a last measure, the pro-government troops, known as Unified Command, call upon the services of the 92nd Special Tactical Fighter Squadron ""Scarface"", a group of mercenary fighter pilots led by an ace called Scarface One. With hardware and logistics support, the Scarface Squadron sets out to fight the Usean Rebel Forces and liberate Usea.    With the assistance of the Scarface team, the government forces engage in full combat with the URF, slowly reclaiming various territories across the continent. The mercenaries strike various high-importance parts of the rebel forces' infrastructre, such as air bases, oil refineries and naval ports. During their advance, they engage numerous rebel aces, including a group of ace pilots known only as ""Z.O.E."". As well, they engage a number of prototype vehicles controlled by the Usean Rebel Force, such as the Dragonet-class submarine and the massive XB-10 ""Big Bad Mama"" experimental bomber. After retaking most of Usea, Unified Command launches a large-scale invasion operation to gain strategic superiority. In order to confuse the rebels, the mission is divided into two major operations, ""Alphaville"" and ""Bellissima"". The operations end with the destruction of many vital URF targets and sites, granting Unified Command the upper hand in the conflict.    Eventually, the government forces push the remnants of the coup back into their headquarters at the city of St. Ark. Prepared to end the coup d'état once and for all, Scarface Team is dispatched to destroy the surviving rebel forces within the city, as well as their central HQ. The mission ends in success, and St. Ark is freed from the URF. At this point, the story concludes with the Normal ending.",1997-05-30 00:00:00.000,4,NULL,NULL,NULL,80.5216,25
146901,50145,Emperor of the Fading Suns,NULL,1997-02-28 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
146907,39697,Vampire Hunter 2,NULL,1997-09-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
146914,39696,Vampire Savior 2: The Lord of Vampire,NULL,1997-09-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
147136,65974,Mario Paint BS Ban,NULL,1997-08-03 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
147265,71093,Microsoft Entertainment Pack: The Puzzle Collection,NULL,1997-12-31 00:00:00.000,2,NULL,NULL,NULL,NULL,NULL
147568,44966,Steel Reign,NULL,1997-10-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
147638,159197,Mars 3D,NULL,1997-01-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
147740,78060,One,NULL,1997-11-30 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
147836,7664,Overboard!,NULL,1997-10-01 00:00:00.000,2,NULL,NULL,NULL,69.9213,10
147883,70760,Machine Hunter,NULL,1997-06-06 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
148251,151857,Ken-chan to Chie Asobi,NULL,1997-07-13 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
148261,61347,Super Black Bass Pocket 2,NULL,1997-06-20 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
149014,42520,Bakukyuu Renpatsu!! Super B-Daman,NULL,1997-12-19 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
149048,2613,Mass Destruction,NULL,1997-09-30 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
149172,134451,Golf Daisuki! O.B. Club,NULL,1997-04-27 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
149744,182408,Planet Blupi,NULL,1997-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
149800,38387,Super Bomberman 5,NULL,1997-02-28 00:00:00.000,NULL,NULL,NULL,NULL,96.8171,7
149823,1955,Zork: Grand Inquisitor,NULL,1997-10-31 00:00:00.000,4,NULL,NULL,NULL,86.2704,6
149865,1244,Tekken 3,"Fifteen years after the King of the Iron Fist Tournament 2, Heihachi Mishima has established the Tekken Force, a paramilitary organization dedicated to the protection of the Mishima Zaibatsu. A squadron of the Tekken Force searches an ancient temple located in Mexico. Soon after arriving there, Heihachi learns that they have been obliterated by Ogre. However, Heihachi, having witnessed the event, seeks to capture Ogre in hopes of harnessing its power for his own gain. Soon after, various martial artists end up dead, attacked or missing from all over the world, with Ogre behind it.  Jun Kazama has been living a quiet life in Yakushima with her young son, Jin, fathered after the events of the previous tournament by Heihachi's son, Kazuya. However, their peaceful life is disrupted when Jun begins to feel the encroaching presence of Ogre. Jun is now a target and instructs Jin to seek Heihachi should anything happen. Sometime after Jin's fifteenth birthday, Ogre indeed attacks. Against Jun's wishes, Jin valiantly tries to fight Ogre off, but Ogre knocks him unconscious. When Jin awakens, he finds that his house has been burned to the ground, and that his mother is missing and most likely dead. Driven by revenge, Jin is confronted by the Devil, which brands Jin's left arm and possesses him. Jin goes to Heihachi, explaining his situation and identity and begging him for training to become strong enough to face Ogre. Heihachi accepts and takes Jin in, as well as sending him to school.  Four years later, Jin masters the Mishima karate style. On Jin's nineteenth birthday, Heihachi announces the King of the Iron Fist Tournament 3, secretly intending to lure out Ogre, while Jin prepares for his upcoming battle.  In the tournament, at a large temple, Paul Phoenix defeats Ogre and walks away from the tournament, thinking he is victorious. However, Ogre transforms into its true form of a monstrous beast, and Jin finally confronts it. Jin battles and defeats Ogre, and the being completely dissolves. However, Jin is suddenly gunned down by a squadron of Tekken Forces led by Heihachi, who, no longer needing him, personally fires a final shot into his grandson's head.  However, Jin, revived by the Devil within him, reawakens and dispatches the soldiers, smashing Heihachi through the wall of the temple. Heihachi survives the long fall, looking up to see Jin sprout feathery wings and fly off into the night.",1997-03-22 00:00:00.000,131,NULL,NULL,NULL,84.9542,412
149943,9002,Redneck Rampage,"The game's plot revolves around two brothers, Leonard and Bubba, fighting through the fictional town of Hickston, Arkansas to rescue their prized pig Bessie and thwart an alien invasion. The brothers battle through such locales as a meat packing plant and a trailer park, and battle evil clones of their neighbors. There are also male and female alien enemies. The bosses are the Assface and the leader of the alien invasion, the Queen Vixen.",1997-04-30 00:00:00.000,3,NULL,NULL,NULL,61.1964,15
150011,44437,Solid Runner,NULL,1997-03-28 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
150068,36903,Montezuma's Return!,"Max Montezuma is a soldier descended from an ancient Aztec emperor. Max stumbles across a deserted, uncharted island, and accidentally crashes his plane on it. Prior to Max's arrival, the island is undiscovered. Max only has a flashlight, canteen, and an entire lost Aztec civilization before him. He must restore the desecrated tomb of his ancestors, discover the link between the ancient Aztecs and a race of saucer-flying aliens, and more, in his adventure.",1997-12-31 00:00:00.000,2,NULL,NULL,NULL,56.0000,3
150082,6709,Street Fighter III 2nd Impact: Giant Attack,NULL,1997-10-01 00:00:00.000,2,NULL,NULL,NULL,79.6874,11
150244,1129,Castlevania Legends,"he story begins in Transylvania in the year 1450. In the game (although not the series' overall canon), Sonia Belmont is the first Belmont to confront Dracula. She also meets Alucard who seeks revenge against his father Dracula.[2][3] After Dracula's defeat, he swears to Sonia that as long as there is evil in the world, he will be resurrected, and in response she swears her family will always defeat him. The game was also the first game in the series timeline until Lament of Innocence.",1997-11-27 00:00:00.000,3,NULL,NULL,NULL,59.4496,16
150290,18070,Chocobo no Fushigi na Dungeon,NULL,1997-12-22 00:00:00.000,NULL,NULL,70.0000,0,NULL,NULL
150628,50207,Shivers 2: Harvest of Souls,NULL,1997-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
150633,659,Dark Reign: The Future of War,NULL,1997-08-31 00:00:00.000,3,NULL,NULL,NULL,74.5030,7
150735,20130,Descent Maximum,NULL,1997-05-30 00:00:00.000,NULL,NULL,75.0000,1,NULL,NULL
151044,42306,Milandra,NULL,1997-02-03 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
151132,1993,Actua Soccer 2,NULL,1997-10-10 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
151487,42645,Jissen Pachi-Slot Hisshouhou! Twin,NULL,1997-03-15 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
151514,42733,Jikkyou Powerful Pro Yakyuu 3: '97 Haru,NULL,1997-03-20 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
151866,947,Worms 2,NULL,1997-12-31 00:00:00.000,21,NULL,NULL,NULL,81.9905,59
151940,17453,Shadow Master,"For over a millennium, two alien races had been waging an interstellar war, known as the Outer War. Now, during the fictional year of 1742, the people of the planet Sylvan began to grow uneasy as rumors had spread involving the disappearances of trade ships. Eventually the planet had lost contact with many of its outlying trade ships and star ports, which led to the complete communications blackout of the systems outer worlds. Refugees had come from the outer planets and told stories of mass destruction, death and plunder, with entire worlds being stripped of their resources, and countless innocence were either enslaved or slaughtered by mechanoid monsters. A 'death black-shadow' as was referred to by the elders of Sylvan, had engulfed the system. An invasion fleet has begun to occupy the planet, with one force standing in the way of its complete take over: you.",1997-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
152114,6049,Side Pocket 3,NULL,1997-07-18 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
152206,289,Age of Empires,"Age of Empires requires the player to develop a civilization from a handful of hunter-gatherers to an expansive Iron Age empire. To ensure victory, the player must gather resources in order to pay for new units, buildings and more advanced technologies. Resources must also be preserved, as no new resources become available as the game progresses, meaning if you cut a tree down, the tree will not grow back. Twelve civilizations are available, each with individual sets of attributes, including a varying number of available technologies and units. Each civilization has technologies unique to them, so that no civilization possesses all the technologies possible within the game. A major component of the game is the advancement through four ages. These are the Stone Age (Mesolithic/Paleolithic), Tool Age (Neolithic/Chalcolithic), Bronze Age and Iron Age. Advancement between ages is researched at the Town Center and each advancement brings the player new technologies, weapons, and units.",1997-10-15 00:00:00.000,246,NULL,NULL,NULL,84.5543,521
152440,70117,Masters of the Elements,"In the Castle of Infinity live the eccentric masters of the elements: grandfather Time, uncle Gravity, father Warmth, mother Light and their daughter Electricity - and the mysterious Master of Chance, who lives in a house in the garden. When the Master of Chance loses his cat, the balance of the elements is disturbed as all the other masters have gone to search for the pet, and lost their magical power-granting rings in the process. It is up to you to restore the natural order of things and collect the missing pages of the Garden of Chance story. When you solve a puzzle and find a new page, the Master of Chance tells you a story with clues that lead to the missing cat.",1997-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
152604,8718,Chex Quest 2,NULL,1997-12-31 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
152786,45193,Street Fighter Collection,NULL,1997-08-15 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
152819,57832,Hashiriya: Ookami Tachi no Densetsu,NULL,1997-04-18 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
152857,25513,Pilot Brothers,NULL,1997-09-22 00:00:00.000,1,NULL,NULL,NULL,94.8248,7
152982,172080,Incarnatia,NULL,1997-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
153289,38348,BS F-Zero Grand Prix 2: Practice,NULL,1997-09-10 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
153773,94361,Sensible Soccer '98,NULL,1997-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
153926,165448,Daina Airan,NULL,1997-02-14 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
153967,1321,Turok: Dinosaur Hunter,NULL,1997-02-28 00:00:00.000,14,1,78.5000,6,69.1133,56
153973,12898,Men in Black: The Game,NULL,1997-11-18 00:00:00.000,3,NULL,NULL,NULL,NULL,NULL
154097,1752,Mega Man Legends,NULL,1997-12-18 00:00:00.000,5,NULL,NULL,NULL,75.9441,34
154332,10792,Tony Tough and the Night of Roasted Moths,NULL,1997-12-01 00:00:00.000,3,NULL,NULL,NULL,73.4930,5
154549,20141,International Superstar Soccer Pro,NULL,1997-07-05 00:00:00.000,NULL,NULL,60.0000,1,NULL,NULL
154762,38226,Kaizou Choujin Shubibinman Zero,NULL,1997-03-20 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
155466,154748,Worms: The Director's Cut,NULL,1997-04-30 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
155561,51364,Heavy Gear,NULL,1997-10-31 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
155925,19536,The Lost World: Jurassic Park,"The Lost World: Jurassic Park ignores the plot of the film, despite featuring some of its dinosaurs and being set on ""Site B"", an island also known as Isla Sorna and used as InGen's dinosaur breeding site. The plot varies with every character, each one struggling to survive on the island, populated by over 20 species of dinosaurs in an environment of escalating chaos.",1997-08-27 00:00:00.000,3,NULL,NULL,NULL,75.4136,15
156188,37280,Money Puzzle Exchanger,"In the single player mode, one of two characters can be selected who attempt to beat up to seven idiosyncratically named characters with names like Debtmiser, Mightdealer, Eldylabor, and Cherrybeiter. In the two player mode, both players fight each other until victory. The quicker and more efficiently each player clears out their screen, the quicker the other player's screen will fill up. Since filled screens offer the most opportunity for chaining together large combos, the tide can turn very quickly.    There is also another single player mode called Solo Mode. Any character can be played in this mode. The aim in Solo Mode is to continually clear the screen from coins and try to keep the game going for as long as possible.",1997-01-15 00:00:00.000,1,NULL,81.0000,1,NULL,NULL
156488,8018,Beast Wars: Transformers,NULL,1997-12-05 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
